Time_ns,Peptide_1,Peptide_2,Peptide_3,Peptide_4,Peptide_5,Peptide_6,Peptide_7,Peptide_8,Peptide_9,Peptide_10,Peptide_11,Peptide_12
1935.4,4.336063370614683,6.842255531167085,3.173877051011571,3.0940838680627234,3.613282942861881,3.9531034476802045,2.867843673993958,6.207210814278083,4.328569900224794,3.4147467962300997,2.638495080336087,3.4541607090212256
1935.6,4.242160287533167,6.752124771981869,3.0674568435381033,2.994139410054906,3.620868202065523,3.7678668097729933,2.71759724167158,6.145483358131262,4.187765071077166,3.4365958332565576,2.702697293263558,3.472959514114091
1935.8,4.068033861844047,6.727353734430277,3.0458588855671422,3.004589411897477,3.251108594210642,3.6491977274192955,2.604166017928211,6.121126588065668,4.201123772387234,3.223034898290095,2.401861779554835,3.236488325011056
1936.0,3.9301716988041715,6.408515486807191,2.860753156554024,2.738520070201945,3.169712242270416,3.3800434443635776,2.45634617067733,6.062906085320238,3.960167645148511,3.032074515864535,2.3705329405586664,3.093638132923056
1936.2,4.059954592146962,6.60735872088738,2.827303144346992,2.791838114036704,3.369460092220667,3.4985440063476574,2.5099051824605674,6.066826333099943,4.0314301688716085,3.2061667503500857,2.4911973197505155,3.375963739359154
1936.4,4.192001820690226,6.6833770809533455,2.8341396346182215,2.8450844070146672,3.614755243265403,3.547755322726271,2.5928405934459775,6.364262534087558,4.094310469717353,3.2534478356703254,2.589522250193472,3.3633284946657582
1936.6,4.079557017200397,6.650552045714182,2.6849935394862925,2.666771355395049,3.5804482571583875,3.5437454972177207,2.397594667830557,6.333187486180719,3.969769004965727,2.970427879477448,2.470563901505379,3.212714642218824
1936.8,3.993519655623528,6.674812046266952,2.62331295373305,2.670322127432195,3.52374390224241,3.5735752897442534,2.3477176536704025,6.3348070770839495,3.896042814434699,2.904495371692585,2.4232177388892975,3.2602043065484967
1937.0,3.9397324069041115,6.740978796617041,2.714076503537738,2.7468106885226273,3.419461986613724,3.8829702816369416,2.4454110199550403,6.505049467266728,4.016777896521228,2.9368139015053796,2.4113518480984677,3.343088419212487
1937.2,3.817752593418337,6.660963342054835,2.634916790656323,2.6404149872401987,3.2028065807414485,3.8175507570662575,2.4254803294055876,6.570329964115935,3.9548376407263426,2.890377289394163,2.2676340067161718,3.1267639678379275
1937.4,3.9726909421524894,6.865244100318765,2.7084803052218476,2.7497396735425284,3.6098374046469637,4.1151644782300245,2.687176369721037,6.640097644733935,4.077359964622641,3.013981927835715,2.4840505808704307,3.2985695547427767
1937.6,3.792026217478629,6.654350574421432,2.646289281305279,2.653500135889594,3.3746389712927467,3.6962813294608665,2.2863579976783583,6.319577515800042,3.8283970555719335,2.7877111010281546,2.243818019651016,2.9356751524727294
1937.8,3.7417659082952515,6.850516996563604,2.7328861625239558,2.7765368479602746,3.578509556032577,3.769571423800487,2.4173344738078573,6.4095733066774745,3.8633470240179104,2.8825954969873973,2.27279064250442,3.131606433796433
